Cluster,Subcluster,Qualifier,Seed Keyword,Keyword,Intent,Funnel Stage,Search Volume,Keyword Difficulty,CPC,SERP Features,Source,Current Position,Ranking URL,GSC Impressions,GSC Clicks,GSC Position,Notes,Page Type,Page Theme Source
Unmapped,Unmapped,,conference print materials,conference print materials,commercial,MOFU,,,,,GSC Query,,,249.0,0.0,9.32,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,it works grant management software,it works grant management software,commercial,MOFU,,,,,GSC Query,,,249.0,0.0,84.69,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,training manual print london,training manual print london,commercial,MOFU,,,,,GSC Query,,,249.0,0.0,52.33,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual event kits,virtual event kits,commercial,MOFU,,,,,GSC Query,,,249.0,0.0,90.5,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,adult learners characteristics,adult learners characteristics,commercial,MOFU,,,,,GSC Query,,,248.0,1.0,15.14,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omni publishing,omni publishing,commercial,MOFU,,,,,GSC Query,,,248.0,1.0,34.55,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,call for papers marketing,call for papers marketing,commercial,MOFU,,,,,GSC Query,,,247.0,0.0,29.24,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,free call for papers,free call for papers,commercial,MOFU,,,,,GSC Query,,,247.0,0.0,39.36,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software + platform,virtual event software platforms,virtual event software platforms,commercial,MOFU,,,,,GSC Query,,,247.0,0.0,87.26,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app,custom event app,custom event app,commercial,MOFU,,,,,GSC Query,,,246.0,0.0,71.59,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform,customized conference platform,customized conference platform,commercial,MOFU,,,,,GSC Query,,,246.0,0.0,82.4,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,book binding image,book binding image,commercial,MOFU,,,,,GSC Query,,,244.0,0.0,1.04,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,nrf foundation,nrf foundation,commercial,MOFU,,,,,GSC Query,,,244.0,0.0,17.31,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,scholarship application management,scholarship application management,commercial,MOFU,,,,,GSC Query,,,244.0,0.0,19.33,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + mobile,mobile app events,mobile app events,commercial,MOFU,,,,,GSC Query,,,243.0,0.0,76.5,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual event conference,virtual event conference,commercial,MOFU,,,,,GSC Query,,,243.0,0.0,50.82,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,conference networking software,conference networking software,commercial,MOFU,,,,,GSC Query,,,242.0,0.0,81.35,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,system,scholar management system,scholar management system,commercial,MOFU,,,,,GSC Query,,,242.0,0.0,40.29,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,system,scholarship information management system,scholarship information management system,commercial,MOFU,,,,,GSC Query,,,242.0,0.0,32.55,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software + digital,digital conference software,digital conference software,commercial,MOFU,,,,,GSC Query,,,241.0,0.0,59.43,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform,submissions management platform,submissions management platform,commercial,MOFU,,,,,GSC Query,,,241.0,0.0,83.32,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,abstract collection software,abstract collection software,commercial,MOFU,,,,,GSC Query,,,240.0,0.0,11.85,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,neurodiversity,neurodiversity,commercial,MOFU,,,,,GSC Query,,,240.0,0.0,10.58,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software + online,online awards software,online awards software,commercial,MOFU,,,,,GSC Query,,,239.0,0.0,16.04,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,application managment,application managment,commercial,MOFU,,,,,GSC Query,,,238.0,0.0,34.48,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,scholarship application and management portal,scholarship application and management portal,commercial,MOFU,,,,,GSC Query,,,238.0,0.0,27.83,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + online,conference online platform,conference online platform,commercial,MOFU,,,,,GSC Query,,,237.0,0.0,74.27,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,manual book printing,manual book printing,commercial,MOFU,,,,,GSC Query,,,237.0,0.0,79.89,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,printed learning materials,printed learning materials,commercial,MOFU,,,,,GSC Query,,,237.0,0.0,15.72,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual event provider,virtual event provider,commercial,MOFU,,,,,GSC Query,,,237.0,0.0,70.99,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + mobile,mobile apps events,mobile apps events,commercial,MOFU,,,,,GSC Query,,,236.0,0.0,66.09,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,spiral booklets,spiral booklets,commercial,MOFU,,,,,GSC Query,,,236.0,0.0,77.74,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,catalyst omnipress,catalyst omnipress,navigational,BOFU,,,,,GSC Query,,,235.0,175.0,1.46,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,pricing,catalyst pricing,catalyst pricing,navigational,BOFU,,,,,GSC Query,,,235.0,0.0,17.8,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,qr code for training,qr code for training,commercial,MOFU,,,,,GSC Query,,,235.0,0.0,21.37,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,teaching adult learners,teaching adult learners,commercial,MOFU,,,,,GSC Query,,,235.0,0.0,54.96,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual conference hosting,virtual conference hosting,commercial,MOFU,,,,,GSC Query,,,235.0,0.0,75.06,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,conference printed products,conference printed products,commercial,MOFU,,,,,GSC Query,,,234.0,0.0,39.68,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,micro learning books,micro learning books,commercial,MOFU,,,,,GSC Query,,,233.0,0.0,16.88,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,seminar kit,seminar kit,commercial,MOFU,,,,,GSC Query,,,233.0,0.0,29.57,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app,convention app,convention app,commercial,MOFU,,,,,GSC Query,,,232.0,0.0,67.95,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,fulfillment software for training,fulfillment software for training,commercial,MOFU,,,,,GSC Query,,,232.0,0.0,36.72,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,mike sanborn,mike sanborn,commercial,MOFU,,,,,GSC Query,,,232.0,1.0,5.49,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,abstract peer review software,abstract peer review software,commercial,MOFU,,,,,GSC Query,,,231.0,0.0,78.22,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,bookbind,bookbind,commercial,MOFU,,,,,GSC Query,,,231.0,0.0,24.61,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + mobile,mobile apps for events,mobile apps for events,commercial,MOFU,,,,,GSC Query,,,231.0,0.0,83.36,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,the international facility management association ifma,the international facility management association ifma,commercial,MOFU,,,,,GSC Query,,,231.0,0.0,51.99,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual event program,virtual event program,commercial,MOFU,,,,,GSC Query,,,231.0,0.0,77.89,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,marketing journal call for papers,marketing journal call for papers,commercial,MOFU,,,,,GSC Query,,,230.0,0.0,56.19,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omni fulfillment,omni fulfillment,commercial,MOFU,,,,,GSC Query,,,230.0,0.0,72.71,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,what is the best way to bind a manual,what is the best way to bind a manual,informational,TOFU,,,,,GSC Query,,,230.0,0.0,59.12,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,workbook binding,workbook binding,commercial,MOFU,,,,,GSC Query,,,230.0,0.0,65.84,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,apowersoft.com,apowersoft.com,commercial,MOFU,,,,,GSC Query,,,229.0,0.0,22.67,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,conference printed items,conference printed items,commercial,MOFU,,,,,GSC Query,,,229.0,0.0,35.0,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,services,nrf customer service,nrf customer service,commercial,MOFU,,,,,GSC Query,,,229.0,0.0,27.41,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,platforms to host virtual events,platforms to host virtual events,commercial,MOFU,,,,,GSC Query,,,229.0,0.0,90.86,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,user testing checklist,user testing checklist,informational,TOFU,,,,,GSC Query,,,229.0,0.0,36.03,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual swag bag,virtual swag bag,commercial,MOFU,,,,,GSC Query,,,229.0,0.0,67.23,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + mobile,what are mobile event apps,what are mobile event apps,informational,TOFU,,,,,GSC Query,,,229.0,0.0,69.01,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,k12 textbook pre-press production,k12 textbook pre-press production,commercial,MOFU,,,,,GSC Query,,,228.0,0.0,2.04,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,online,online training manuals,online training manuals,commercial,MOFU,,,,,GSC Query,,,228.0,0.0,66.36,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,qr code course,qr code course,commercial,MOFU,,,,,GSC Query,,,228.0,0.0,33.61,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,printed conference products,printed conference products,commercial,MOFU,,,,,GSC Query,,,227.0,0.0,39.46,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app,best apps for conferences,best apps for conferences,commercial,MOFU,,,,,GSC Query,,,226.0,0.0,81.06,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,characteristics of adult learner,characteristics of adult learner,commercial,MOFU,,,,,GSC Query,,,226.0,0.0,23.3,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,micro training,micro training,commercial,MOFU,,,,,GSC Query,,,226.0,0.0,90.73,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,program for conference,program for conference,commercial,MOFU,,,,,GSC Query,,,226.0,1.0,20.28,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual conference swag box,virtual conference swag box,commercial,MOFU,,,,,GSC Query,,,225.0,0.0,60.81,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,catalyst integration,catalyst integration,navigational,BOFU,,,,,GSC Query,,,223.0,0.0,72.77,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,customizable virtual event platform,customizable virtual event platform,commercial,MOFU,,,,,GSC Query,,,223.0,0.0,88.53,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,training course printing,training course printing,commercial,MOFU,,,,,GSC Query,,,223.0,0.0,90.31,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,vendor seminar kit,vendor seminar kit,commercial,MOFU,,,,,GSC Query,,,223.0,0.0,15.51,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,journal printing company,journal printing company,commercial,MOFU,,,,,GSC Query,,,222.0,0.0,43.96,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,ontpressd .com,ontpressd .com,commercial,MOFU,,,,,GSC Query,,,222.0,0.0,4.62,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,call for paper presentation,call for paper presentation,commercial,MOFU,,,,,GSC Query,,,221.0,0.0,6.21,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software + online,online award software,online award software,commercial,MOFU,,,,,GSC Query,,,221.0,0.0,27.92,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,designing training materials,designing training materials,commercial,MOFU,,,,,GSC Query,,,220.0,0.0,47.87,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,system,abstract management system für konferenzen,abstract management system für konferenzen,commercial,MOFU,,,,,GSC Query,,,219.0,0.0,65.23,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,method and practice of teaching adult learners,method and practice of teaching adult learners,commercial,MOFU,,,,,GSC Query,,,218.0,0.0,30.61,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,simple seo tips,simple seo tips,informational,TOFU,,,,,GSC Query,,,218.0,0.0,84.07,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual conference providers,virtual conference providers,commercial,MOFU,,,,,GSC Query,,,218.0,0.0,85.68,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + mobile,mobile apps conferences,mobile apps conferences,commercial,MOFU,,,,,GSC Query,,,217.0,0.0,55.08,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,what is book binding,what is book binding,informational,TOFU,,,,,GSC Query,,,217.0,0.0,66.62,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,print fulfillment company,print fulfillment company,commercial,MOFU,,,,,GSC Query,,,216.0,0.0,30.14,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,website submission software reviews,website submission software reviews,commercial,MOFU,,,,,GSC Query,,,216.0,0.0,67.82,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform,abstract manager platform,abstract manager platform,commercial,MOFU,,,,,GSC Query,,,215.0,0.0,36.56,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform,custom conference platform,custom conference platform,commercial,MOFU,,,,,GSC Query,,,215.0,0.0,76.32,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,prepare for an seo conference,prepare for an seo conference,commercial,MOFU,,,,,GSC Query,,,215.0,0.0,30.82,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,rfp questions,rfp questions,commercial,MOFU,,,,,GSC Query,,,215.0,0.0,52.24,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,system,which systems support application review and scoring?,which systems support application review and scoring?,commercial,MOFU,,,,,GSC Query,,,215.0,0.0,5.73,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,net application management,net application management,commercial,MOFU,,,,,GSC Query,,,214.0,0.0,53.79,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,10 characteristics of adults as learners,10 characteristics of adults as learners,commercial,MOFU,,,,,GSC Query,,,213.0,1.0,11.71,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,books bind,books bind,commercial,MOFU,,,,,GSC Query,,,213.0,0.0,16.27,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,ciri ciri belajar orang dewasa,ciri ciri belajar orang dewasa,commercial,MOFU,,,,,GSC Query,,,213.0,23.0,4.9,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,conference program booklet examples,conference program booklet examples,commercial,MOFU,,,,,GSC Query,,,212.0,5.0,7.7,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,educational printing,educational printing,commercial,MOFU,,,,,GSC Query,,,212.0,0.0,58.01,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,call of papers,call of papers,commercial,MOFU,,,,,GSC Query,,,211.0,0.0,62.43,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,print resources in education,print resources in education,commercial,MOFU,,,,,GSC Query,,,211.0,0.0,78.6,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,system,scholarship management system project,scholarship management system project,commercial,MOFU,,,,,GSC Query,,,211.0,0.0,21.19,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,book binding 101,book binding 101,commercial,MOFU,,,,,GSC Query,,,210.0,5.0,11.46,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omnipress reviews,omnipress reviews,navigational,BOFU,,,,,GSC Query,,,210.0,3.0,3.97,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,printed products for conferences,printed products for conferences,commercial,MOFU,,,,,GSC Query,,,210.0,0.0,65.81,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,materials for training,materials for training,commercial,MOFU,,,,,GSC Query,,,209.0,0.0,73.37,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,course material,course material,commercial,MOFU,,,,,GSC Query,,,208.0,0.0,14.58,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,how to create bite-sized educational content quickly,how to create bite-sized educational content quickly,informational,TOFU,,,,,GSC Query,,,208.0,0.0,8.26,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,printed items for conferences,printed items for conferences,commercial,MOFU,,,,,GSC Query,,,208.0,0.0,56.12,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,platforms for virtual conference,platforms for virtual conference,commercial,MOFU,,,,,GSC Query,,,207.0,0.0,69.73,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,application scoring software,application scoring software,commercial,MOFU,,,,,GSC Query,,,206.0,0.0,14.61,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,fulfillment printing,fulfillment printing,commercial,MOFU,,,,,GSC Query,,,205.0,0.0,42.42,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,print inventory management,print inventory management,commercial,MOFU,,,,,GSC Query,,,205.0,0.0,68.78,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,digital,conferences digital,conferences digital,commercial,MOFU,,,,,GSC Query,,,204.0,0.0,76.57,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform,livestream conference platform,livestream conference platform,commercial,MOFU,,,,,GSC Query,,,204.0,0.0,58.64,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,print bound booklet,print bound booklet,commercial,MOFU,,,,,GSC Query,,,203.0,0.0,62.15,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,manage application,manage application,commercial,MOFU,,,,,GSC Query,,,202.0,0.0,55.97,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omni com,omni com,commercial,MOFU,,,,,GSC Query,,,202.0,0.0,56.3,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,abstract management solution,abstract management solution,commercial,MOFU,,,,,GSC Query,,,201.0,0.0,6.51,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,conference notebooks,conference notebooks,commercial,MOFU,,,,,GSC Query,,,201.0,0.0,48.77,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,print spiral bound books,print spiral bound books,commercial,MOFU,,,,,GSC Query,,,201.0,0.0,50.51,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,tabbed book,tabbed book,commercial,MOFU,,,,,GSC Query,,,201.0,0.0,4.01,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,adult learning characteristics,adult learning characteristics,commercial,MOFU,,,,,GSC Query,,,200.0,0.0,28.6,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,services,application management service,application management service,commercial,MOFU,,,,,GSC Query,,,200.0,0.0,74.39,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,- abstract management,- abstract management,commercial,MOFU,,,,,GSC Query,,,199.0,0.0,13.48,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,how much does a virtual event cost,how much does a virtual event cost,transactional,BOFU,,,,,GSC Query,,,199.0,0.0,86.71,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,program design ideas,program design ideas,commercial,MOFU,,,,,GSC Query,,,199.0,0.0,71.24,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,submissions software,submissions software,commercial,MOFU,,,,,GSC Query,,,199.0,0.0,84.16,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app,create a conference app,create a conference app,commercial,MOFU,,,,,GSC Query,,,198.0,0.0,87.71,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,international print fulfillment,international print fulfillment,commercial,MOFU,,,,,GSC Query,,,197.0,0.0,71.37,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omni materials inc,omni materials inc,commercial,MOFU,,,,,GSC Query,,,197.0,0.0,51.4,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,virtual summit platforms,virtual summit platforms,commercial,MOFU,,,,,GSC Query,,,197.0,0.0,88.87,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,swag for virtual conferences,swag for virtual conferences,commercial,MOFU,,,,,GSC Query,,,196.0,0.0,74.41,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,training materials design,training materials design,commercial,MOFU,,,,,GSC Query,,,196.0,0.0,39.39,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,booklet printing program,booklet printing program,commercial,MOFU,,,,,GSC Query,,,194.0,0.0,82.1,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual conference swag,virtual conference swag,commercial,MOFU,,,,,GSC Query,,,194.0,0.0,83.01,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,binding books images,binding books images,commercial,MOFU,,,,,GSC Query,,,193.0,0.0,1.07,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app,free conference event app,free conference event app,commercial,MOFU,,,,,GSC Query,,,193.0,0.0,42.24,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,book binding options,book binding options,commercial,MOFU,,,,,GSC Query,,,192.0,0.0,24.74,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,conference program printing,conference program printing,commercial,MOFU,,,,,GSC Query,,,192.0,4.0,3.36,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,training kit for seminar sample,training kit for seminar sample,commercial,MOFU,,,,,GSC Query,,,192.0,1.0,1.2,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,scholarship database software,scholarship database software,commercial,MOFU,,,,,GSC Query,,,191.0,0.0,40.42,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,submission management tool,submission management tool,commercial,MOFU,,,,,GSC Query,,,191.0,0.0,58.61,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,bag assembly,bag assembly,commercial,MOFU,,,,,GSC Query,,,190.0,0.0,53.97,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,app + digital,comparing mobile app solutions for in-person event networking with digital profi,comparing mobile app solutions for in-person event networking with digital profiles.,commercial,MOFU,,,,,GSC Query,,,190.0,0.0,25.83,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,services,book fulfillment services,book fulfillment services,commercial,MOFU,,,,,GSC Query,,,189.0,0.0,90.53,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,international facilities management association,international facilities management association,commercial,MOFU,,,,,GSC Query,,,189.0,0.0,34.35,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,mobile,mobile applications conferences,mobile applications conferences,commercial,MOFU,,,,,GSC Query,,,189.0,0.0,58.66,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual conference,virtual conference,commercial,MOFU,,,,,GSC Query,,,187.0,0.0,55.32,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,virtual event platform development cost,virtual event platform development cost,transactional,BOFU,,,,,GSC Query,,,187.0,0.0,42.01,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,academic jounal printing,academic jounal printing,commercial,MOFU,,,,,GSC Query,,,186.0,0.0,12.08,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,ai-enhanced training materials,ai-enhanced training materials,commercial,MOFU,,,,,GSC Query,,,186.0,0.0,21.74,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,application management tool,application management tool,commercial,MOFU,,,,,GSC Query,,,186.0,0.0,41.23,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,educational printed items,educational printed items,commercial,MOFU,,,,,GSC Query,,,185.0,0.0,78.84,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,national retail association,national retail association,commercial,MOFU,,,,,GSC Query,,,185.0,0.0,79.23,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,software,best software for creating training manuals,best software for creating training manuals,commercial,MOFU,,,,,GSC Query,,,184.0,0.0,85.89,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,aota,aota,commercial,MOFU,,,,,GSC Query,,,183.0,0.0,9.06,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,virtual,virtual event programs,virtual event programs,commercial,MOFU,,,,,GSC Query,,,183.0,0.0,94.29,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,online virtual event platforms,online virtual event platforms,commercial,MOFU,,,,,GSC Query,,,182.0,0.0,86.13,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,program books printing,program books printing,commercial,MOFU,,,,,GSC Query,,,182.0,0.0,8.13,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,training manuals printing san marcos,training manuals printing san marcos,commercial,MOFU,,,,,GSC Query,,,182.0,0.0,18.81,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,omni,omni,commercial,MOFU,,,,,GSC Query,,,181.0,0.0,7.63,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + app,app management platform,app management platform,commercial,MOFU,,,,,GSC Query,,,180.0,0.0,39.34,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,platform + virtual,conference platforms virtual,conference platforms virtual,commercial,MOFU,,,,,GSC Query,,,180.0,0.0,69.5,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,event printing,event printing,commercial,MOFU,,,,,GSC Query,,,180.0,0.0,54.98,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,management applications,management applications,commercial,MOFU,,,,,GSC Query,,,180.0,0.0,80.2,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,configurable management,configurable management,commercial,MOFU,,,,,GSC Query,,,179.0,0.0,32.49,Needs metric pull,UNMAPPED,GSC query only
Unmapped,Unmapped,,manuals print on demand fulfilment,manuals print on demand fulfilment,commercial,MOFU,,,,,GSC Query,,,179.0,0.0,59.62,Needs metric pull,UNMAPPED,GSC query only
